circuit,mode,lambda,coverage_proxy_mode,segment_window,ratio,k,coverage_proxy,coverage_loss,toggles,activity,max_stress,stress_variance,stress_imbalance,max_segment_stress,segment_variance,hotspot_count,tradeoff_score,pareto_cov_maxstress,pareto_cov_activity,selection_time_ms,simulation_time_ms
s38584,co_wear_leveling,0.250000,combined,16,0.150000,214,0.320328,0.679672,2942036,0.483024,0.492692,0.000040,0.020015,0.490966,0.000036,37,-0.713411,0,0,502.792,10.541
s38584,co_wear_leveling,0.250000,combined,16,0.200000,285,0.384143,0.615857,5227890,0.483933,0.492521,0.000041,0.017746,0.491459,0.000037,69,-0.651363,1,0,895.061,17.740
s38584,co_wear_leveling,0.250000,combined,16,0.250000,357,0.443775,0.556225,8173875,0.482214,0.493987,0.000039,0.024414,0.492814,0.000035,87,-0.588157,1,1,1390.853,27.235
s38584,co_wear_leveling,0.250000,combined,16,0.300000,428,0.496968,0.503032,11872221,0.487296,0.497558,0.000027,0.021059,0.496981,0.000025,101,-0.526051,0,1,1997.041,38.402
s38584,co_wear_leveling,0.250000,combined,16,0.350000,499,0.547443,0.452557,16221867,0.489833,0.496889,0.000009,0.014404,0.496393,0.000008,110,-0.451788,0,1,2664.007,50.541
s38584,co_wear_leveling,0.250000,combined,16,0.400000,570,0.597917,0.402083,21279761,0.492454,0.499499,0.000011,0.014306,0.499065,0.000010,115,-0.408422,0,0,3403.982,79.805
s38584,co_wear_leveling,0.250000,combined,16,0.450000,642,0.646594,0.353406,26974224,0.492070,0.496932,0.000004,0.009879,0.496295,0.000003,66,-0.346722,0,1,4266.150,83.618
s38584,co_wear_leveling,0.250000,combined,16,0.500000,713,0.693472,0.306528,33412134,0.494167,0.498508,0.000003,0.008785,0.498140,0.000002,77,-0.302031,0,0,5081.878,122.008
s38584,co_wear_leveling,0.250000,combined,16,0.550000,784,0.738009,0.261991,40355256,0.493647,0.497286,0.000002,0.007372,0.496951,0.000002,72,-0.254503,0,0,5928.671,123.586
s38584,co_wear_leveling,0.250000,combined,16,0.600000,856,0.783172,0.216828,48098054,0.493547,0.497497,0.000004,0.008003,0.497190,0.000004,65,-0.212365,0,1,6795.959,178.323
s38584,co_wear_leveling,0.250000,combined,16,0.650000,927,0.827332,0.172668,56533232,0.494644,0.499818,0.000004,0.010459,0.499464,0.000004,65,-0.172488,0,0,7621.825,170.304
s38584,co_wear_leveling,0.250000,combined,16,0.700000,998,0.868900,0.131100,65393863,0.493656,0.496851,0.000002,0.006472,0.496522,0.000002,174,-0.123118,1,1,8423.880,196.668
s38584,co_wear_leveling,0.250000,combined,16,0.750000,1070,0.911053,0.088947,75507078,0.495871,0.499157,0.000003,0.006627,0.498850,0.000003,103,-0.086820,1,0,9148.616,230.054
s38584,co_wear_leveling,0.250000,combined,16,0.800000,1141,0.949902,0.050098,85859162,0.495865,0.499358,0.000003,0.007043,0.499108,0.000003,45,-0.048216,1,1,9769.873,256.672
s38584,co_wear_leveling,0.250000,combined,16,0.850000,1212,0.984862,0.015138,96996250,0.496476,0.501098,0.000004,0.009310,0.500855,0.000004,39,-0.017832,0,0,10372.347,291.958
s38584,co_wear_leveling,0.250000,combined,16,0.900000,1283,0.994020,0.005980,108778367,0.496864,0.503349,0.000006,0.013052,0.503120,0.000006,61,-0.014306,0,0,10819.823,330.313
s38584,co_wear_leveling,0.250000,combined,16,0.950000,1355,0.997031,0.002969,121227192,0.496443,0.500641,0.000004,0.008455,0.500423,0.000004,274,-0.004578,1,1,11075.883,362.514
s38584,co_wear_leveling,0.250000,combined,16,1.000000,1426,1.000000,0.000000,134639443,0.497831,0.502151,0.000005,0.008679,0.501945,0.000005,257,-0.006596,1,1,11192.374,402.571
s38584,co_wear_leveling,0.500000,combined,16,0.050000,71,0.169824,0.830176,318373,0.474863,0.494970,0.000170,0.042343,0.491991,0.000123,12,-1.048784,0,1,52.561,1.903
s38584,co_wear_leveling,0.500000,combined,16,0.100000,143,0.251620,0.748380,1296848,0.476832,0.490667,0.000071,0.029015,0.489182,0.000061,26,-0.818720,1,1,224.553,5.182
s38584,co_wear_leveling,0.500000,combined,16,0.150000,214,0.320328,0.679672,2942036,0.483024,0.492692,0.000040,0.020015,0.490966,0.000036,37,-0.713411,0,0,504.938,10.424
s38584,co_wear_leveling,0.500000,combined,16,0.200000,285,0.384143,0.615857,5227890,0.483933,0.492521,0.000041,0.017746,0.491459,0.000037,69,-0.651363,1,0,888.840,17.812
s38584,co_wear_leveling,0.500000,combined,16,0.250000,357,0.443775,0.556225,8173875,0.482214,0.493987,0.000039,0.024414,0.492814,0.000035,87,-0.588157,1,1,1400.249,27.668
s38584,co_wear_leveling,0.500000,combined,16,0.300000,428,0.496968,0.503032,11872221,0.487296,0.497558,0.000027,0.021059,0.496981,0.000025,101,-0.526051,0,1,2012.959,38.585
s38584,co_wear_leveling,0.500000,combined,16,0.350000,499,0.547443,0.452557,16221867,0.489833,0.496889,0.000009,0.014404,0.496393,0.000008,110,-0.451788,0,1,2689.331,51.882
s38584,co_wear_leveling,0.500000,combined,16,0.400000,570,0.597917,0.402083,21279761,0.492454,0.499499,0.000011,0.014306,0.499065,0.000010,115,-0.408422,0,0,3443.429,76.969
s38584,co_wear_leveling,0.500000,combined,16,0.450000,642,0.646594,0.353406,26974224,0.492070,0.496932,0.000004,0.009879,0.496295,0.000003,66,-0.346722,0,1,4285.379,83.292
s38584,co_wear_leveling,0.500000,combined,16,0.500000,713,0.693472,0.306528,33412134,0.494167,0.498508,0.000003,0.008785,0.498140,0.000002,77,-0.302031,0,0,5102.862,123.904
s38584,co_wear_leveling,0.500000,combined,16,0.550000,784,0.738009,0.261991,40355256,0.493647,0.497286,0.000002,0.007372,0.496951,0.000002,72,-0.254503,0,0,5963.891,124.363
s38584,co_wear_leveling,0.500000,combined,16,0.600000,856,0.783172,0.216828,48098054,0.493547,0.497497,0.000004,0.008003,0.497190,0.000004,65,-0.212365,0,1,6787.834,176.658
s38584,co_wear_leveling,0.500000,combined,16,0.650000,927,0.827332,0.172668,56533232,0.494644,0.499818,0.000004,0.010459,0.499464,0.000004,65,-0.172488,0,0,7676.054,171.238
s38584,co_wear_leveling,0.500000,combined,16,0.700000,998,0.868900,0.131100,65393863,0.493656,0.496851,0.000002,0.006472,0.496522,0.000002,174,-0.123118,1,1,8455.795,197.752
s38584,co_wear_leveling,0.500000,combined,16,0.750000,1070,0.911053,0.088947,75507078,0.495871,0.499157,0.000003,0.006627,0.498850,0.000003,103,-0.086820,1,0,9170.868,228.847
s38584,co_wear_leveling,0.500000,combined,16,0.800000,1141,0.949902,0.050098,85859162,0.495865,0.499358,0.000003,0.007043,0.499108,0.000003,45,-0.048216,1,1,9778.842,255.161
s38584,co_wear_leveling,0.500000,combined,16,0.850000,1212,0.984862,0.015138,96996250,0.496476,0.501098,0.000004,0.009310,0.500855,0.000004,39,-0.017832,0,0,10390.964,295.149
s38584,co_wear_leveling,0.500000,combined,16,0.900000,1283,0.994020,0.005980,108778367,0.496864,0.503349,0.000006,0.013052,0.503120,0.000006,61,-0.014306,0,0,10821.735,321.553
s38584,co_wear_leveling,0.500000,combined,16,0.950000,1355,0.997031,0.002969,121227192,0.496443,0.500641,0.000004,0.008455,0.500423,0.000004,274,-0.004578,1,1,11137.216,364.079
s38584,co_wear_leveling,0.500000,combined,16,1.000000,1426,1.000000,0.000000,134639443,0.497831,0.502151,0.000005,0.008679,0.501945,0.000005,257,-0.006596,1,1,11221.353,399.012
s38584,co_wear_leveling,0.750000,combined,16,0.050000,71,0.169824,0.830176,318373,0.474863,0.494970,0.000170,0.042343,0.491991,0.000123,12,-1.048784,0,1,51.818,1.984
s38584,co_wear_leveling,0.750000,combined,16,0.100000,143,0.251620,0.748380,1296848,0.476832,0.490667,0.000071,0.029015,0.489182,0.000061,26,-0.818720,1,1,225.881,4.977
s38584,co_wear_leveling,0.750000,combined,16,0.150000,214,0.320328,0.679672,2942036,0.483024,0.492692,0.000040,0.020015,0.490966,0.000036,37,-0.713411,0,0,499.100,10.356
s38584,co_wear_leveling,0.750000,combined,16,0.200000,285,0.384143,0.615857,5227890,0.483933,0.492521,0.000041,0.017746,0.491459,0.000037,69,-0.651363,1,0,889.219,17.524
s38584,co_wear_leveling,0.750000,combined,16,0.250000,357,0.443775,0.556225,8173875,0.482214,0.493987,0.000039,0.024414,0.492814,0.000035,87,-0.588157,1,1,1396.015,26.631
s38584,co_wear_leveling,0.750000,combined,16,0.300000,428,0.496968,0.503032,11872221,0.487296,0.497558,0.000027,0.021059,0.496981,0.000025,101,-0.526051,0,1,2005.100,38.000
s38584,co_wear_leveling,0.750000,combined,16,0.350000,499,0.547443,0.452557,16221867,0.489833,0.496889,0.000009,0.014404,0.496393,0.000008,110,-0.451788,0,1,2684.226,50.205
s38584,co_wear_leveling,0.750000,combined,16,0.400000,570,0.597917,0.402083,21279761,0.492454,0.499499,0.000011,0.014306,0.499065,0.000010,115,-0.408422,0,0,3435.194,76.343
s38584,co_wear_leveling,0.750000,combined,16,0.450000,642,0.646594,0.353406,26974224,0.492070,0.496932,0.000004,0.009879,0.496295,0.000003,66,-0.346722,0,1,4255.130,84.044
s38584,co_wear_leveling,0.750000,combined,16,0.500000,713,0.693472,0.306528,33412134,0.494167,0.498508,0.000003,0.008785,0.498140,0.000002,77,-0.302031,0,0,5078.751,123.673
s38584,co_wear_leveling,0.750000,combined,16,0.550000,784,0.738009,0.261991,40355256,0.493647,0.497286,0.000002,0.007372,0.496951,0.000002,72,-0.254503,0,0,5939.944,124.699
s38584,co_wear_leveling,0.750000,combined,16,0.600000,856,0.783172,0.216828,48098054,0.493547,0.497497,0.000004,0.008003,0.497190,0.000004,65,-0.212365,0,1,6794.970,176.810
s38584,co_wear_leveling,0.750000,combined,16,0.650000,927,0.827332,0.172668,56533232,0.494644,0.499818,0.000004,0.010459,0.499464,0.000004,65,-0.172488,0,0,7652.945,171.730
s38584,co_wear_leveling,0.750000,combined,16,0.700000,998,0.868900,0.131100,65393863,0.493656,0.496851,0.000002,0.006472,0.496522,0.000002,174,-0.123118,1,1,8506.657,201.590
s38584,co_wear_leveling,0.750000,combined,16,0.750000,1070,0.911053,0.088947,75507078,0.495871,0.499157,0.000003,0.006627,0.498850,0.000003,103,-0.086820,1,0,9271.550,230.192
s38584,co_wear_leveling,0.750000,combined,16,0.800000,1141,0.949902,0.050098,85859162,0.495865,0.499358,0.000003,0.007043,0.499108,0.000003,45,-0.048216,1,1,9802.094,255.902
s38584,co_wear_leveling,0.750000,combined,16,0.850000,1212,0.984862,0.015138,96996250,0.496476,0.501098,0.000004,0.009310,0.500855,0.000004,39,-0.017832,0,0,10360.401,295.879
s38584,co_wear_leveling,0.750000,combined,16,0.900000,1283,0.994020,0.005980,108778367,0.496864,0.503349,0.000006,0.013052,0.503120,0.000006,61,-0.014306,0,0,10786.001,324.605
s38584,co_wear_leveling,0.750000,combined,16,0.950000,1355,0.997031,0.002969,121227192,0.496443,0.500641,0.000004,0.008455,0.500423,0.000004,274,-0.004578,1,1,11081.693,364.936
s38584,co_wear_leveling,0.750000,combined,16,1.000000,1426,1.000000,0.000000,134639443,0.497831,0.502151,0.000005,0.008679,0.501945,0.000005,257,-0.006596,1,1,11136.310,395.668
s38584,co_wear_leveling,1.000000,combined,16,0.050000,71,0.169824,0.830176,318373,0.474863,0.494970,0.000170,0.042343,0.491991,0.000123,12,-1.048784,0,1,52.633,2.026
s38584,co_wear_leveling,1.000000,combined,16,0.100000,143,0.251620,0.748380,1296848,0.476832,0.490667,0.000071,0.029015,0.489182,0.000061,26,-0.818720,1,1,225.639,5.021
s38584,co_wear_leveling,1.000000,combined,16,0.150000,214,0.320328,0.679672,2942036,0.483024,0.492692,0.000040,0.020015,0.490966,0.000036,37,-0.713411,0,0,495.307,10.282
s38584,co_wear_leveling,1.000000,combined,16,0.200000,285,0.384143,0.615857,5227890,0.483933,0.492521,0.000041,0.017746,0.491459,0.000037,69,-0.651363,1,0,877.834,17.477
s38584,co_wear_leveling,1.000000,combined,16,0.250000,357,0.443775,0.556225,8173875,0.482214,0.493987,0.000039,0.024414,0.492814,0.000035,87,-0.588157,1,1,1386.779,26.662
s38584,co_wear_leveling,1.000000,combined,16,0.300000,428,0.496968,0.503032,11872221,0.487296,0.497558,0.000027,0.021059,0.496981,0.000025,101,-0.526051,0,1,1996.777,37.656
s38584,co_wear_leveling,1.000000,combined,16,0.350000,499,0.547443,0.452557,16221867,0.489833,0.496889,0.000009,0.014404,0.496393,0.000008,110,-0.451788,0,1,2677.872,50.763
s38584,co_wear_leveling,1.000000,combined,16,0.400000,570,0.597917,0.402083,21279761,0.492454,0.499499,0.000011,0.014306,0.499065,0.000010,115,-0.408422,0,0,3423.241,78.672
s38584,co_wear_leveling,1.000000,combined,16,0.450000,642,0.646594,0.353406,26974224,0.492070,0.496932,0.000004,0.009879,0.496295,0.000003,66,-0.346722,0,1,4232.993,84.288
s38584,co_wear_leveling,1.000000,combined,16,0.500000,713,0.693472,0.306528,33412134,0.494167,0.498508,0.000003,0.008785,0.498140,0.000002,77,-0.302031,0,0,5055.647,121.978
s38584,co_wear_leveling,1.000000,combined,16,0.550000,784,0.738009,0.261991,40355256,0.493647,0.497286,0.000002,0.007372,0.496951,0.000002,72,-0.254503,0,0,5892.504,122.366
s38584,co_wear_leveling,1.000000,combined,16,0.600000,856,0.783172,0.216828,48098054,0.493547,0.497497,0.000004,0.008003,0.497190,0.000004,65,-0.212365,0,1,6758.045,178.979
s38584,co_wear_leveling,1.000000,combined,16,0.650000,927,0.827332,0.172668,56533232,0.494644,0.499818,0.000004,0.010459,0.499464,0.000004,65,-0.172488,0,0,7660.603,169.480
s38584,co_wear_leveling,1.000000,combined,16,0.700000,998,0.868900,0.131100,65393863,0.493656,0.496851,0.000002,0.006472,0.496522,0.000002,174,-0.123118,1,1,8460.020,198.345
s38584,co_wear_leveling,1.000000,combined,16,0.750000,1070,0.911053,0.088947,75507078,0.495871,0.499157,0.000003,0.006627,0.498850,0.000003,103,-0.086820,1,0,9178.868,228.387
s38584,co_wear_leveling,1.000000,combined,16,0.800000,1141,0.949902,0.050098,85859162,0.495865,0.499358,0.000003,0.007043,0.499108,0.000003,45,-0.048216,1,1,9773.814,255.088
s38584,co_wear_leveling,1.000000,combined,16,0.850000,1212,0.984862,0.015138,96996250,0.496476,0.501098,0.000004,0.009310,0.500855,0.000004,39,-0.017832,0,0,10366.732,294.306
s38584,co_wear_leveling,1.000000,combined,16,0.900000,1283,0.994020,0.005980,108778367,0.496864,0.503349,0.000006,0.013052,0.503120,0.000006,61,-0.014306,0,0,10810.690,324.140
s38584,co_wear_leveling,1.000000,combined,16,0.950000,1355,0.997031,0.002969,121227192,0.496443,0.500641,0.000004,0.008455,0.500423,0.000004,274,-0.004578,1,1,11057.118,366.237
s38584,co_wear_leveling,1.000000,combined,16,1.000000,1426,1.000000,0.000000,134639443,0.497831,0.502151,0.000005,0.008679,0.501945,0.000005,257,-0.006596,1,1,11162.554,396.364
s38584,random,0.500000,combined,16,0.050000,71,0.050976,0.949024,325422,0.485376,0.495499,0.000030,0.020856,0.492144,0.000018,8,-1.179471,0,1,0.009,2.318
s38584,random,0.500000,combined,16,0.100000,143,0.102037,0.897963,1339602,0.492552,0.495084,0.000001,0.005140,0.494371,0.000001,24,-0.892674,0,0,0.011,5.440
s38584,random,0.500000,combined,16,0.150000,214,0.155146,0.844854,2993609,0.491491,0.496662,0.000007,0.010521,0.495755,0.000007,32,-0.892049,0,0,0.011,10.971
s38584,random,0.500000,combined,16,0.200000,285,0.206917,0.793083,5305816,0.491146,0.493840,0.000005,0.005484,0.493471,0.000005,0,-0.823174,1,1,0.015,18.635
s38584,random,0.500000,combined,16,0.250000,357,0.258060,0.741940,8354755,0.492885,0.494956,0.000001,0.004201,0.494610,0.000001,47,-0.739538,1,0,0.017,27.439
s38584,random,0.500000,combined,16,0.300000,428,0.301384,0.698616,11999691,0.492528,0.495345,0.000003,0.005719,0.494839,0.000003,38,-0.710169,1,1,0.018,38.531
s38584,random,0.500000,combined,16,0.350000,499,0.353950,0.646050,16366776,0.494209,0.496662,0.000001,0.004965,0.496209,0.000001,81,-0.644850,1,1,0.020,51.891
s38584,random,0.500000,combined,16,0.400000,570,0.397775,0.602225,21445288,0.496284,0.498905,0.000002,0.005281,0.498672,0.000002,137,-0.613354,1,0,0.022,67.195
s38584,random,0.500000,combined,16,0.450000,642,0.447330,0.552670,27223703,0.496621,0.499309,0.000002,0.005412,0.499116,0.000002,148,-0.565016,1,0,0.020,86.323
s38584,random,0.500000,combined,16,0.500000,713,0.499895,0.500105,33688923,0.498260,0.500163,0.000002,0.003819,0.499989,0.000001,78,-0.510852,0,0,0.027,104.110
s38584,random,0.500000,combined,16,0.550000,784,0.550370,0.449630,40663416,0.497416,0.500863,0.000005,0.006929,0.500668,0.000005,85,-0.487628,0,0,0.028,125.505
s38584,random,0.500000,combined,16,0.600000,856,0.594907,0.405093,48398046,0.496625,0.499974,0.000003,0.006743,0.499669,0.000003,48,-0.426461,1,0,0.031,148.832
s38584,random,0.500000,combined,16,0.650000,927,0.642412,0.357588,56782166,0.496822,0.500661,0.000005,0.007727,0.500364,0.000004,47,-0.392775,0,0,0.033,173.817
s38584,random,0.500000,combined,16,0.700000,998,0.686656,0.313344,65781658,0.496583,0.500558,0.000004,0.008003,0.500282,0.000003,73,-0.339217,0,0,0.033,202.835
s38584,random,0.500000,combined,16,0.750000,1070,0.735416,0.264584,75688942,0.497065,0.501588,0.000005,0.009099,0.501331,0.000005,83,-0.306248,0,0,0.035,234.836
s38584,random,0.500000,combined,16,0.800000,1141,0.776021,0.223979,85953035,0.496407,0.500306,0.000004,0.007854,0.500028,0.000004,115,-0.256264,0,0,0.038,266.321
s38584,random,0.500000,combined,16,0.850000,1212,0.835278,0.164722,96937885,0.496177,0.500192,0.000005,0.008092,0.499930,0.000005,131,-0.202113,1,1,0.041,300.189
s38584,random,0.500000,combined,16,0.900000,1283,0.879689,0.120311,108733006,0.496657,0.500536,0.000006,0.007811,0.500314,0.000005,189,-0.163952,1,1,0.041,332.974
s38584,random,0.500000,combined,16,0.950000,1355,0.935098,0.064902,121394031,0.497127,0.500974,0.000005,0.007739,0.500763,0.000005,219,-0.102945,1,1,0.044,373.726
s38584,random,0.500000,combined,16,1.000000,1426,1.000000,0.000000,134639443,0.497831,0.502151,0.000005,0.008679,0.501945,0.000005,257,-0.043428,1,1,0.046,428.696
s510,co,0.500000,combined,16,0.050000,1,0.230769,0.769231,22,0.372881,0.372881,0.000000,0.000000,0.372881,0.000000,0,-0.482073,1,1,0.007,0.004
s510,co,0.500000,combined,16,0.100000,1,0.230769,0.769231,22,0.372881,0.372881,0.000000,0.000000,0.372881,0.000000,0,-0.482073,1,1,0.001,0.002
s510,co,0.500000,combined,16,0.150000,1,0.230769,0.769231,22,0.372881,0.372881,0.000000,0.000000,0.372881,0.000000,0,-0.482073,1,1,0.000,0.002
s510,co,0.500000,combined,16,0.200000,1,0.230769,0.769231,22,0.372881,0.372881,0.000000,0.000000,0.372881,0.000000,0,-0.482073,1,1,0.000,0.002
s510,co,0.500000,combined,16,0.250000,2,0.430769,0.569231,120,0.508475,0.508475,0.000000,0.000000,0.508475,0.000000,0,-0.541289,0,0,0.001,0.010
s510,co,0.500000,combined,16,0.300000,2,0.430769,0.569231,120,0.508475,0.508475,0.000000,0.000000,0.508475,0.000000,0,-0.541289,0,0,0.000,0.005
s510,co,0.500000,combined,16,0.350000,2,0.430769,0.569231,120,0.508475,0.508475,0.000000,0.000000,0.508475,0.000000,0,-0.541289,0,0,0.000,0.003
s510,co,0.500000,combined,16,0.400000,2,0.430769,0.569231,120,0.508475,0.508475,0.000000,0.000000,0.508475,0.000000,0,-0.541289,0,0,0.000,0.003
s510,co,0.500000,combined,16,0.450000,3,0.600000,0.400000,261,0.491525,0.508475,0.000192,0.034483,0.491525,0.000000,0,-0.514806,0,0,0.000,0.023
s510,co,0.500000,combined,16,0.500000,3,0.600000,0.400000,261,0.491525,0.508475,0.000192,0.034483,0.491525,0.000000,0,-0.514806,0,0,0.000,0.013
s510,co,0.500000,combined,16,0.550000,3,0.600000,0.400000,261,0.491525,0.508475,0.000192,0.034483,0.491525,0.000000,0,-0.514806,0,0,0.000,0.009
s510,co,0.500000,combined,16,0.600000,4,0.769231,0.230769,484,0.512712,0.533898,0.000296,0.041322,0.512712,0.000000,0,-0.477150,0,0,0.000,0.042
s510,co,0.500000,combined,16,0.650000,4,0.769231,0.230769,484,0.512712,0.533898,0.000296,0.041322,0.512712,0.000000,0,-0.477150,0,0,0.000,0.022
s510,co,0.500000,combined,16,0.700000,4,0.769231,0.230769,484,0.512712,0.533898,0.000296,0.041322,0.512712,0.000000,0,-0.477150,0,0,0.000,0.015
s510,co,0.500000,combined,16,0.750000,5,0.938462,0.061538,696,0.471864,0.494915,0.000301,0.048851,0.471864,0.000000,0,-0.235196,0,0,0.000,0.049
s510,co,0.500000,combined,16,0.800000,5,0.938462,0.061538,696,0.471864,0.494915,0.000301,0.048851,0.471864,0.000000,0,-0.235196,0,0,0.001,0.026
s510,co,0.500000,combined,16,0.850000,5,0.938462,0.061538,696,0.471864,0.494915,0.000301,0.048851,0.471864,0.000000,0,-0.235196,0,0,0.000,0.018
s510,co,0.500000,combined,16,0.900000,5,0.938462,0.061538,696,0.471864,0.494915,0.000301,0.048851,0.471864,0.000000,0,-0.235196,0,0,0.000,0.016
s510,co,0.500000,combined,16,0.950000,6,1.000000,0.000000,990,0.466102,0.480226,0.000144,0.030303,0.466102,0.000000,0,-0.023738,1,1,0.001,0.065
s510,co,0.500000,combined,16,1.000000,6,1.000000,0.000000,990,0.466102,0.480226,0.000144,0.030303,0.466102,0.000000,0,-0.023738,1,1,0.001,0.040
s510,combined,0.500000,combined,16,0.050000,1,0.230769,0.769231,22,0.372881,0.372881,0.000000,0.000000,0.372881,0.000000,0,-0.482073,1,1,0.004,0.005
s510,combined,0.500000,combined,16,0.100000,1,0.230769,0.769231,22,0.372881,0.372881,0.000000,0.000000,0.372881,0.000000,0,-0.482073,1,1,0.001,0.003
s510,combined,0.500000,combined,16,0.150000,1,0.230769,0.769231,22,0.372881,0.372881,0.000000,0.000000,0.372881,0.000000,0,-0.482073,1,1,0.001,0.002
s510,combined,0.500000,combined,16,0.200000,1,0.230769,0.769231,22,0.372881,0.372881,0.000000,0.000000,0.372881,0.000000,0,-0.482073,1,1,0.000,0.002
